habitat_id;habitat_code;habitat_priority;habitat_np;habitat_cover;habitat_caves;habitat_data_quality;habitat_representativity;habitat_relative_surface;habitat_conservation;habitat_global;site_code;habitat_cover_ha;year;id_reporte
11520;4090;0;0;0.25;;M;C;C;C;C;ES4320047;29.84;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES4320047;119.52;2023;135
11503;3170;0;0;0.19;;M;C;C;B;B;ES4320047;22.13;2023;135
11559;8220;0;0;0.52;;M;C;C;B;B;ES4320047;62.17;2023;135
11515;4030;0;0;25.77;;M;B;C;B;B;ES4320047;3079.5;2023;135
11540;6310;0;0;2.06;;M;B;C;B;B;ES4320047;245.69;2023;135
11578;9260;0;0;1.16;;M;B;C;B;B;ES4320047;139.05;2023;135
11538;6220;0;0;0.29;;M;C;C;B;B;ES4320047;35.05;2023;135
11574;91E0;0;0;0.29;;M;B;C;B;B;ES4320047;34.17;2023;135
11584;9340;0;0;3.63;;M;B;C;B;B;ES4320047;433.93;2023;135
11583;9330;0;0;0.33;;M;B;C;B;B;ES4320047;39.77;2023;135
11576;9230;0;0;5.27;;M;B;C;B;B;ES4320047;629.56;2023;135
11562;8310;0;0;5.0;;M;C;C;B;C;ES4320051;0.16;2023;135
11576;9230;0;0;49.96;;M;B;C;B;B;ES4320051;1.57;2023;135
11515;4030;0;0;29.97;;M;C;C;B;B;ES4320051;0.94;2023;135
11515;4030;0;0;79.9;;M;C;C;B;B;ES4320052;3.9;2023;135
11574;91E0;0;0;9.1;;M;B;C;B;B;ES4320052;0.44;2023;135
11562;8310;0;0;0.48;;P;D;;;;ES4320052;0.02;2023;135
11562;8310;0;0;1.0;;M;C;C;B;B;ES4320057;0.05;2023;135
11529;5330;0;0;94.07;;M;B;C;B;B;ES4320057;4.61;2023;135
11540;6310;0;0;25.0;;M;A;C;A;A;ES4320060;513.93;2023;135
11501;3150;0;0;0.02;;P;D;;;;ES4320060;0.41;2023;135
11502;3160;0;0;0.01;;P;D;;;;ES4320060;0.21;2023;135
11520;4090;0;0;0.79;;M;C;C;B;C;ES4320060;16.27;2023;135
11544;6510;0;0;1.5;;P;D;;;;ES4320060;30.84;2023;135
11538;6220;0;0;20.0;;M;A;C;A;A;ES4320060;411.14;2023;135
11559;8220;0;0;0.7;;M;B;C;B;B;ES4320060;14.39;2023;135
11542;6420;0;0;0.4;;M;B;C;B;B;ES4320060;8.22;2023;135
11560;8230;0;0;0.3;;M;C;C;C;C;ES4320060;6.17;2023;135
11574;91E0;0;0;4.0;;M;B;C;B;B;ES4320060;82.23;2023;135
11529;5330;0;0;18.0;;M;A;C;B;B;ES4320060;370.03;2023;135
11581;92D0;0;0;8.0;;M;B;C;B;B;ES4320060;164.46;2023;135
11543;6430;0;0;0.1;;P;D;;;;ES4320060;2.06;2023;135
11509;3260;0;0;10.0;;M;B;C;B;B;ES4320060;205.57;2023;135
11497;3110;0;0;0.01;;P;D;;;;ES4320060;0.21;2023;135
11572;91B0;0;0;3.0;;M;B;C;B;B;ES4320060;61.67;2023;135
11579;92A0;0;0;0.01;;M;C;C;B;C;ES4320060;0.1;2023;135
11503;3170;0;0;0.1;;M;B;C;B;B;ES4320060;2.06;2023;135
11529;5330;0;0;5.0;;M;B;C;B;B;ES4320061;51.98;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES4320061;10.4;2023;135
11538;6220;0;0;7.0;;M;B;C;B;B;ES4320061;72.78;2023;135
11581;92D0;0;0;2.0;;M;B;C;B;B;ES4320061;20.79;2023;135
11574;91E0;0;0;1.0;;M;A;C;A;A;ES4320061;10.4;2023;135
11572;91B0;0;0;1.0;;M;A;C;A;A;ES4320061;10.4;2023;135
11540;6310;0;0;5.0;;M;B;C;B;B;ES4320061;51.98;2023;135
11584;9340;0;0;6.33;;M;B;C;B;B;ES4320062;145.35;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES4320062;22.95;2023;135
11538;6220;0;0;59.61;;M;B;C;B;B;ES4320062;1368.12;2023;135
11500;3140;0;0;0.18;;P;D;;;;ES4320062;4.23;2023;135
11540;6310;0;0;22.23;;M;B;C;B;B;ES4320062;510.25;2023;135
11529;5330;0;0;0.91;;M;B;C;B;B;ES4320062;20.9;2023;135
11503;3170;0;0;2.42;;M;B;C;B;B;ES4320062;55.48;2023;135
11541;6410;0;0;1.0;;M;B;C;B;B;ES4320062;22.95;2023;135
11540;6310;0;0;5.87;;P;D;;;;ES4320063;3.17;2023;135
11538;6220;0;0;6.34;;M;A;C;A;A;ES4320063;3.42;2023;135
11503;3170;0;0;9.0;;M;C;C;C;C;ES4320063;4.86;2023;135
11559;8220;0;0;7.75;;P;D;;;;ES4320063;4.19;2023;135
11559;8220;0;0;14.23;;P;D;;;;ES4320064;23.29;2023;135
11584;9340;0;0;3.47;;P;D;;;;ES4320064;5.69;2023;135
11540;6310;0;0;6.63;;P;D;;;;ES4320064;10.86;2023;135
11579;92A0;0;0;0.17;;P;D;;;;ES4320064;0.29;2023;135
11503;3170;0;0;9.0;;M;A;C;A;A;ES4320064;14.73;2023;135
11538;6220;0;0;36.95;;P;D;;;;ES4320064;60.49;2023;135
11579;92A0;0;0;1.0;;M;A;C;A;A;ES4320065;1.55;2023;135
11584;9340;0;0;30.67;;M;C;C;B;B;ES4320065;47.42;2023;135
11529;5330;0;0;18.35;;M;B;C;B;B;ES4320065;28.37;2023;135
11501;3150;0;0;1.0;;M;A;C;A;A;ES4320065;1.55;2023;135
11538;6220;0;0;9.95;;P;D;;;;ES4320065;15.39;2023;135
11503;3170;0;0;2.0;;M;B;C;B;B;ES4320065;3.09;2023;135
11538;6220;0;0;59.99;;M;B;C;B;B;ES4320066;3.56;2023;135
11503;3170;0;0;10.0;;M;B;C;B;B;ES4320066;0.59;2023;135
11540;6310;0;0;10.0;;M;B;C;B;B;ES4320066;0.59;2023;135
11542;6420;0;0;60.0;;M;B;C;B;B;ES4320067;2.54;2023;135
11576;9230;0;0;59.97;;M;B;C;B;B;ES4320067;2.54;2023;135
11503;3170;0;0;39.98;;M;B;C;B;B;ES4320067;1.7;2023;135
11501;3150;0;0;10.0;;M;C;C;C;C;ES4320067;0.42;2023;135
11503;3170;0;0;17.0;;M;B;C;B;B;ES4320068;22.58;2023;135
11529;5330;0;0;20.88;;M;B;C;B;B;ES4320068;27.73;2023;135
11584;9340;0;0;15.94;;M;C;C;B;B;ES4320068;21.17;2023;135
11578;9260;0;0;1.0;;M;B;C;B;B;ES4320069;7.77;2023;135
11515;4030;0;0;2.0;;M;A;C;A;A;ES4320069;15.54;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES4320069;7.77;2023;135
11574;91E0;0;0;2.0;;M;A;C;A;A;ES4320069;15.54;2023;135
11540;6310;0;0;7.18;;M;B;C;B;B;ES4320070;39.35;2023;135
11529;5330;0;0;2.94;;M;C;C;C;B;ES4320070;16.11;2023;135
11542;6420;0;0;1.04;;M;C;C;B;B;ES4320070;5.7;2023;135
11576;9230;0;0;3.82;;M;A;C;A;A;ES4320070;20.93;2023;135
11579;92A0;0;0;0.59;;M;B;C;B;B;ES4320070;3.25;2023;135
11577;9240;0;0;0.7;;M;B;C;B;B;ES4320070;3.84;2023;135
11578;9260;0;0;4.5;;M;A;C;A;A;ES4320070;24.66;2023;135
11503;3170;0;0;0.08;;M;C;C;B;B;ES4320070;0.46;2023;135
11583;9330;0;0;0.67;;P;D;;;;ES4320070;3.66;2023;135
11581;92D0;0;0;0.99;;M;C;C;B;B;ES4320070;5.44;2023;135
11584;9340;0;0;13.7;;M;B;C;B;B;ES4320070;75.09;2023;135
11559;8220;0;0;0.46;;P;D;;;;ES4320070;2.53;2023;135
11574;91E0;0;0;0.66;;M;A;C;A;A;ES4320070;3.64;2023;135
11515;4030;0;0;1.58;;M;C;C;B;B;ES4320070;8.65;2023;135
11540;6310;0;0;5.0;;M;B;C;B;B;ES4320071;156.59;2023;135
11509;3260;0;0;1.0;;M;A;C;A;A;ES4320071;31.32;2023;135
11579;92A0;0;0;2.0;;M;B;C;B;B;ES4320071;62.63;2023;135
11578;9260;0;0;0.5;;M;C;C;C;C;ES4320071;15.66;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES4320071;31.32;2023;135
11515;4030;0;0;0.5;;M;C;C;C;C;ES4320071;15.66;2023;135
11572;91B0;0;0;1.5;;M;B;C;B;B;ES4320071;46.98;2023;135
11520;4090;0;0;4.49;;M;C;C;B;C;ES4320071;140.66;2023;135
11576;9230;0;0;1.0;;M;A;C;A;A;ES4320071;31.32;2023;135
11574;91E0;0;0;2.5;;M;B;C;B;B;ES4320071;78.29;2023;135
11529;5330;0;0;4.0;;M;A;C;A;A;ES4320071;125.27;2023;135
11520;4090;0;0;2.74;;M;C;C;B;C;ES4320072;22.65;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES4320072;8.27;2023;135
11515;4030;0;0;1.0;;M;A;C;A;A;ES4320072;8.27;2023;135
11576;9230;0;0;2.0;;M;B;C;B;B;ES4320072;16.54;2023;135
11541;6410;0;0;3.0;;M;B;C;B;B;ES4320072;24.81;2023;135
11540;6310;0;0;1.0;;M;B;C;B;B;ES4320072;8.27;2023;135
11574;91E0;0;0;1.0;;M;B;C;B;B;ES4320072;8.27;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES4320072;8.27;2023;135
11538;6220;0;0;0.38;;M;C;C;B;B;ES4320073;4.04;2023;135
11529;5330;0;0;16.23;;M;B;C;B;B;ES4320073;173.42;2023;135
11584;9340;0;0;54.21;;M;B;C;B;B;ES4320073;579.31;2023;135
11582;9320;0;0;16.23;;M;B;C;B;B;ES4320073;173.42;2023;135
11540;6310;0;0;8.03;;M;B;C;B;B;ES4320073;85.78;2023;135
11581;92D0;0;0;3.5;;M;B;C;B;B;ES4320073;37.36;2023;135
11542;6420;0;0;1.8;;M;B;C;B;B;ES4320073;19.27;2023;135
11529;5330;0;0;2.43;;M;B;C;B;B;ES4320074;15.51;2023;135
11584;9340;0;0;12.2;;M;A;C;A;A;ES4320074;77.93;2023;135
11581;92D0;0;0;2.79;;M;B;C;B;B;ES4320074;17.84;2023;135
11538;6220;0;0;12.03;;M;B;C;B;B;ES4320074;76.82;2023;135
11540;6310;0;0;54.91;;M;A;C;A;A;ES4320074;350.78;2023;135
11540;6310;0;0;6.55;;M;A;C;A;A;ES4320075;69.87;2023;135
11582;9320;0;0;6.42;;P;D;;;;ES4320075;68.39;2023;135
11538;6220;0;0;0.39;;P;D;;;;ES4320075;4.11;2023;135
11584;9340;0;0;53.15;;M;B;C;B;B;ES4320075;566.52;2023;135
11581;92D0;0;0;2.38;;M;B;C;B;B;ES4320075;25.42;2023;135
11542;6420;0;0;0.01;;M;C;C;B;C;ES4320075;0.1;2023;135
11520;4090;0;0;2.12;;M;C;C;B;C;ES4320076;25.37;2023;135
11515;4030;0;0;4.0;;M;A;C;A;A;ES4320076;47.97;2023;135
11572;91B0;0;0;1.0;;M;A;C;A;A;ES4320076;11.99;2023;135
11546;7110;0;0;0.01;;M;B;C;B;B;ES4320076;0.01;2023;135
11540;6310;0;0;5.0;;M;B;C;B;B;ES4320076;59.96;2023;135
11574;91E0;0;0;1.0;;M;B;C;B;B;ES4320076;11.99;2023;135
11576;9230;0;0;5.0;;M;B;C;B;B;ES4320076;59.96;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES4320076;11.99;2023;135
11500;3140;0;0;0.11;;P;D;;;;ES4320077;120.58;2023;135
11510;3270;0;0;0.06;;M;B;B;B;B;ES4320077;72.35;2023;135
11540;6310;0;0;46.87;;M;A;C;A;A;ES4320077;53813.91;2023;135
11511;3280;0;0;0.01;;M;B;C;B;B;ES4320077;12.06;2023;135
11558;8210;0;0;0.11;;P;D;;;;ES4320077;120.58;2023;135
11509;3260;0;0;0.01;;M;B;C;B;B;ES4320077;14.76;2023;135
